COD_MARCA,MARCA,COD_PROD,PRODUCTO,CANAL,CIUDAD,DISTRITO,FECHA_FACT,FAMILIA,NRO_FACT,MALL,CANTIDAD,RETAILER,PRECIO_UNIT,COD_CLIENTE
444,EPSON,360,MULTIFUNCIONAL,ESPECIALISTA,SAN MARTIN,TARAPOTO,10/02/2019,COMPUTO,32068064,SIN MALL,1,TIENDAS EFE,851.95,106620
386,PHILIPS,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,13/01/2019,PEDS,31526715,MALL DEL SUR,1,FALABELLA,299,105938
389,THOMAS,372,HERVIDORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,4/02/2018,PEDS,31578454,JOCKEY PLAZA,3,FALABELLA,129,105833
384,OSTER,364,PLANCHAS,ESPECIALISTA,AREQUIPA,AREQUIPA,6/01/2019,PEDS,31928868,SIN MALL,2,TIENDAS EFE,89,105283
433,AOC,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,4/02/2018,ELECTRONICA,27890629,MALL DEL SUR,8,PARIS S.A,1599,105911
417,LG,346,REFRIGERADORES,HIPERMERCADO,LIMA METROPOLITANA,CHORRILLOS,6/01/2019,LINEA BLANCA,32212119,REAL PLAZA CHORRILLOS,2,PLAZA VEA,849,106734
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,14/01/2018,COMPUTO,31748630,REAL PLAZA SALAVERRY,1,RIPLEY,2099,106243
417,LG,336,TV,ESPECIALISTA,CALLAO,CALLAO,11/02/2018,ELECTRONICA,31137154,MINKA,1,CARSA,1399,105532
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,MADRE DE DIOS,PUERTO MALDONADO,28/01/2018,ELECTRONICA,31993375,SIN MALL,2,CURACAO,336.72,105112
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,6/01/2019,PEDS,31512940,SIN MALL,8,FALABELLA,273,105204
383,IMACO,369,CAFETERAS,ESPECIALISTA,IQUITOS,IQUITOS,28/01/2018,PEDS,31098565,SIN MALL,1,CREDIVARGAS,399,106876
419,SAMSUNG,336,TV,ESPECIALISTA,TACNA,TACNA,21/01/2018,ELECTRONICA,31678108,SIN MALL,3,ELEKTRA,1466.67,105730
417,LG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,3/02/2019,LINEA BLANCA,31395814,SIN MALL,2,TOTTUS,1999,105164
385,PANASONIC,337,AUDIO HOME SYS.,ESPECIALISTA,PIURA,PIURA,18/02/2018,ELECTRONICA,32071243,OPEN PLAZA PIURA,2,CURACAO,869.13,106380
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,14/01/2018,ELECTRONICA,27882341,PLAZA NORTE,1,PARIS S.A,999,105446
433,AOC,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SANTA ANITA,3/02/2019,ELECTRONICA,31805122,MALL AVENTURA SANTA ANITA,10,RIPLEY,649.93,106017
415,COLDEX,348,COCINAS,ESPECIALISTA,IQUITOS,IQUITOS,20/01/2019,LINEA BLANCA,31123696,SIN MALL,2,CARSA,1029.67,106129
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,NORTE CHICO,BARRANCA,20/01/2019,LINEA BLANCA,32159313,MEGA PLAZA BARRANCA,1,OECHSLE,199,106017
387,PRACTIKA,371,EXPRIMIDOR JUGOS,HIPERMERCADO,CALLAO,BELLAVISTA,13/01/2019,PEDS,31325931,MALL AVENTURA PLAZA BELLAVISTA,1,TOTTUS,30.79,106483
413,ELECTROLUX,346,REFRIGERADORES,HIPERMERCADO,ICA,CHINCHA,3/02/2019,LINEA BLANCA,31399779,SIN MALL,2,TOTTUS,599,105773
427,ACER,357,PC,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,13/01/2019,COMPUTO,27882512,PLAZA NORTE,1,PARIS S.A,2349,105356
392,BOSCH,372,HERVIDORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CHORRILLOS,17/02/2019,PEDS,31837054,PLAZA LIMA SUR,1,RIPLEY,199,105561
384,OSTER,372,HERVIDORES,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,18/02/2018,PEDS,32493461,SIN MALL,1,ESTILOS,129,105140
384,OSTER,369,CAFETERAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,6/01/2019,PEDS,31511577,JOCKEY PLAZA,1,FALABELLA,169,105583
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,ANCASH,CHIMBOTE,17/02/2019,LINEA BLANCA,31145333,SIN MALL,1,CARSA,1007.79,105384
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,HUANUCO,HUANUCO,20/01/2019,PEDS,32272657,REAL PLAZA HUANUCO,0,PLAZA VEA,0,105974
392,BOSCH,342,CAMPANAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,10/02/2019,LINEA BLANCA,32344503,SIN MALL,1,PLAZA VEA,679,106443
433,AOC,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,VILLA MARIA DEL TRIUNFO,13/01/2019,ELECTRONICA,32154611,SIN MALL,1,OECHSLE,899,106411
904,SOLE,350,COCINAS EMPOTRABLES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN MIGUEL,13/01/2019,LINEA BLANCA,31530216,PLAZA SAN MIGUEL,1,FALABELLA,949,105660
396,TAURUS,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,RIMAC,18/02/2018,PEDS,32364378,SIN MALL,1,PLAZA VEA,79.9,105710
416,INDURAMA,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,27/01/2019,LINEA BLANCA,32290720,SIN MALL,1,PLAZA VEA,699,105720
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,MADRE DE DIOS,PUERTO MALDONADO,21/01/2018,ELECTRONICA,31675985,SIN MALL,2,ELEKTRA,569,106970
417,LG,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,11/02/2018,ELECTRONICA,31594195,SIN MALL,4,FALABELLA,974,105979
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,JUNIN,SATIPO,3/02/2019,LINEA BLANCA,32033291,SIN MALL,2,CURACAO,1502.73,106432
387,PRACTIKA,348,COCINAS,HIPERMERCADO,PIURA,TALARA,10/02/2019,LINEA BLANCA,32348900,SIN MALL,1,PLAZA VEA,159.9,105984
384,OSTER,364,PLANCHAS,ESPECIALISTA,ICA,ICA,7/01/2018,PEDS,31917555,SIN MALL,1,TIENDAS EFE,99,105711
386,PHILIPS,369,CAFETERAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN BORJA,4/02/2018,PEDS,31793786,REAL PLAZA PRIMAVERA,1,RIPLEY,99,106722
415,COLDEX,352,CONGELADORES,ESPECIALISTA,ANCASH,CHIMBOTE,7/01/2018,LINEA BLANCA,31909444,SIN MALL,7,CURACAO,1654.02,105258
415,COLDEX,352,CONGELADORES,ESPECIALISTA,ANCASH,CHIMBOTE,6/01/2019,LINEA BLANCA,31110965,SIN MALL,2,CARSA,1751.34,105376
389,THOMAS,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,VILLA MARIA DEL TRIUNFO,4/02/2018,PEDS,31383650,SIN MALL,1,TOTTUS,99,105289
383,IMACO,361,LICUADORAS,ESPECIALISTA,CAJAMARCA,JAEN,4/02/2018,PEDS,32016997,SIN MALL,1,CURACAO,128.62,105643
444,EPSON,360,MULTIFUNCIONAL,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,VILLA EL SALVADOR,17/02/2019,COMPUTO,32496404,SIN MALL,2,ESTILOS,699,106955
385,PANASONIC,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,13/01/2019,ELECTRONICA,31327931,SIN MALL,1,TOTTUS,449,106254
416,INDURAMA,348,COCINAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,ATE,27/01/2019,LINEA BLANCA,32482444,SIN MALL,1,ESTILOS,899.5,105135
384,OSTER,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,20/01/2019,PEDS,31548052,SIN MALL,7,FALABELLA,211.86,106733
383,IMACO,361,LICUADORAS,ESPECIALISTA,LIMA METROPOLITANA,VILLA MARIA DEL TRIUNFO,27/01/2019,PEDS,31689515,SIN MALL,1,ELEKTRA,149,105487
384,OSTER,361,LICUADORAS,HIPERMERCADO,CALLAO,CALLAO,20/01/2019,PEDS,31347801,SIN MALL,7,TOTTUS,212.76,105579
419,SAMSUNG,349,MICROONDAS,ESPECIALISTA,AREQUIPA,AREQUIPA,20/01/2019,LINEA BLANCA,31123629,SIN MALL,1,CARSA,369.52,106893
383,IMACO,364,PLANCHAS,ESPECIALISTA,ANCASH,CHIMBOTE,20/01/2019,PEDS,31977075,SIN MALL,1,CURACAO,50,106312
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,11/02/2018,PEDS,32329740,REAL PLAZA COMAS,2,PLAZA VEA,207.13,106368
396,TAURUS,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN MIGUEL,14/01/2018,PEDS,31742400,PLAZA SAN MIGUEL,-1,RIPLEY,47.73,105406
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,6/01/2019,LINEA BLANCA,31301263,OPEN PLAZA SAN MIGUEL,2,TOTTUS,2199,106442
431,HP,355,LAPTOPS,ESPECIALISTA,LAMBAYEQUE,LAMBAYEQUE,14/01/2018,COMPUTO,31934973,SIN MALL,2,CURACAO,1198.96,105433
413,ELECTROLUX,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,21/01/2018,LINEA BLANCA,32250050,REAL PLAZA COMAS,1,PLAZA VEA,639,105024
383,IMACO,361,LICUADORAS,ESPECIALISTA,NORTE CHICO,HUARAL,7/01/2018,PEDS,32447152,SIN MALL,1,GALLO MAS GALLO,165.08,105719
417,LG,336,TV,ESPECIALISTA,ICA,ICA,7/01/2018,ELECTRONICA,31917583,SIN MALL,1,TIENDAS EFE,1471.54,106381
432,LENOVO,355,LAPTOPS,ESPECIALISTA,PIURA,SULLANA,20/01/2019,COMPUTO,31122666,SIN MALL,1,CARSA,1644.51,106937
419,SAMSUNG,349,MICROONDAS,ESPECIALISTA,CAJAMARCA,CAJABAMBA,14/01/2018,LINEA BLANCA,31940972,SIN MALL,1,TIENDAS EFE,410.25,106760
431,HP,355,LAPTOPS,ESPECIALISTA,MOQUEGUA,ILO,21/01/2018,COMPUTO,31118981,SIN MALL,1,CARSA,1306.9,106247
386,PHILIPS,344,AFEITADORAS,TIENDA DEPARTAMENTAL,CALLAO,CALLAO,3/02/2019,CUIDADO PERSONAL,31803189,MINKA,1,RIPLEY,101.95,105158
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,TRUJILLO,TRUJILLO,4/02/2018,ELECTRONICA,31795192,MALL PLAZA TRUJILLO,2,RIPLEY,3299,106892
419,SAMSUNG,347,LAVADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,7/01/2018,LINEA BLANCA,31495155,OPEN PLAZA ATOCONGO,2,FALABELLA,824,105651
448,SONY,337,AUDIO HOME SYS.,ESPECIALISTA,CUSCO,CUSCO,18/02/2018,ELECTRONICA,32083196,SIN MALL,1,TIENDAS EFE,0.01,106784
419,SAMSUNG,336,TV,ESPECIALISTA,NORTE CHICO,HUARAL,14/01/2018,ELECTRONICA,31942185,SIN MALL,1,TIENDAS EFE,959.05,105504
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,21/01/2018,ELECTRONICA,32251684,SIN MALL,1,PLAZA VEA,599,106232
417,LG,347,LAVADORAS,ESPECIALISTA,LIMA METROPOLITANA,SAN MARTIN DE PORRES,11/02/2018,LINEA BLANCA,32055293,SIN MALL,2,TIENDAS EFE,1003.97,105301
444,EPSON,360,MULTIFUNCIONAL,TIENDA DEPARTAMENTAL,LAMBAYEQUE,CHICLAYO,21/01/2018,COMPUTO,31534134,REAL PLAZA CHICLAYO,5,FALABELLA,649,105447
384,OSTER,361,LICUADORAS,HIPERMERCADO,CAJAMARCA,JAEN,27/01/2019,PEDS,32298929,SIN MALL,2,PLAZA VEA,399.9,105874
384,OSTER,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,SURQUILLO,14/01/2018,PEDS,31176346,SIN MALL,1,METRO,179,106941
383,IMACO,372,HERVIDORES,TIENDA DEPARTAMENTAL,JUNIN,HUANCAYO,20/01/2019,PEDS,31771409,REAL PLAZA HUANCAYO,1,RIPLEY,28.78,106438
416,INDURAMA,348,COCINAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CERCADO DE LIMA,7/01/2018,LINEA BLANCA,31496302,SIN MALL,1,FALABELLA,939.01,105099
419,SAMSUNG,346,REFRIGERADORES,HIPERMERCADO,LIMA METROPOLITANA,VILLA EL SALVADOR,10/02/2019,LINEA BLANCA,31421354,MEGA PLAZA VILLA EL SALVADOR,1,TOTTUS,1399,106627
417,LG,346,REFRIGERADORES,HIPERMERCADO,ANCASH,CHIMBOTE,18/02/2018,LINEA BLANCA,32358431,SIN MALL,1,PLAZA VEA,2099,106267
416,INDURAMA,347,LAVADORAS,ESPECIALISTA,PIURA,PIURA,11/02/2018,LINEA BLANCA,31138099,SIN MALL,1,CARSA,849,106935
384,OSTER,373,MINI HORNOS,HIPERMERCADO,AREQUIPA,AREQUIPA,6/01/2019,PEDS,31309090,MALL PLAZA AREQUIPA,2,TOTTUS,279,107001
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,UCAYALI,PUCALLPA,6/01/2019,ELECTRONICA,31311384,REAL PLAZA JULIACA,1,TOTTUS,699,106159
448,SONY,336,TV,HIPERMERCADO,LIMA METROPOLITANA,SANTA ANITA,20/01/2019,ELECTRONICA,31350373,MALL AVENTURA SANTA ANITA,1,TOTTUS,2699,105086
431,HP,355,LAPTOPS,ESPECIALISTA,PIURA,TALARA,18/02/2018,COMPUTO,32071506,SIN MALL,1,CURACAO,1499,106537
448,SONY,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,LAMBAYEQUE,CHICLAYO,21/01/2018,ELECTRONICA,32157694,REAL PLAZA CHICLAYO,1,OECHSLE,1349,106673
448,SONY,1018,REPRODUCTORES DE VIDEO,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,7/01/2018,ELECTRONICA,31726647,JOCKEY PLAZA,9,RIPLEY,242.76,106901
419,SAMSUNG,336,TV,ESPECIALISTA,CAJAMARCA,CAJAMARCA,6/01/2019,ELECTRONICA,31926838,SIN MALL,2,TIENDAS EFE,1249,105411
418,MABE,346,REFRIGERADORES,HIPERMERCADO,JUNIN,HUANCAYO,6/01/2019,LINEA BLANCA,32209539,SIN MALL,3,PLAZA VEA,965.67,106659
385,PANASONIC,337,AUDIO HOME SYS.,ESPECIALISTA,LAMBAYEQUE,LAMBAYEQUE,4/02/2018,ELECTRONICA,32463415,SIN MALL,1,GALLO MAS GALLO,470.82,106320
419,SAMSUNG,336,TV,ESPECIALISTA,MADRE DE DIOS,PUERTO MALDONADO,7/01/2018,ELECTRONICA,31910835,SIN MALL,2,CURACAO,2417.65,106183
384,OSTER,364,PLANCHAS,ESPECIALISTA,LIMA METROPOLITANA,PUENTE PIEDRA,27/01/2019,PEDS,31128576,SIN MALL,2,CARSA,92.83,106493
418,MABE,346,REFRIGERADORES,ESPECIALISTA,CAJAMARCA,CAJABAMBA,10/02/2019,LINEA BLANCA,32064971,SIN MALL,1,TIENDAS EFE,1389.84,106003
431,HP,355,LAPTOPS,ESPECIALISTA,LA LIBERTAD,PACASMAYO,14/01/2018,COMPUTO,31935040,SIN MALL,1,CURACAO,1906.86,106365
384,OSTER,364,PLANCHAS,ESPECIALISTA,SUR CHICO,CAÑETE,27/01/2019,PEDS,31889982,SIN MALL,1,MARCIMEX,129,106813
431,HP,357,PC,HIPERMERCADO,TRUJILLO,TRUJILLO,20/01/2019,COMPUTO,31352432,OPEN PLAZA TRUJILLO,1,TOTTUS,1299,106262
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,11/02/2018,PEDS,32488722,SIN MALL,1,ESTILOS,239,105106
388,RECCO,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SANTA ANITA,3/02/2019,PEDS,31580745,MALL AVENTURA SANTA ANITA,2,FALABELLA,89,105594
392,BOSCH,346,REFRIGERADORES,ESPECIALISTA,TUMBES,TUMBES,11/02/2018,LINEA BLANCA,32050969,SIN MALL,1,TIENDAS EFE,1399.16,106065
389,THOMAS,361,LICUADORAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,13/01/2019,PEDS,27880573,CC PARQUE LAMBRANI,2,PARIS S.A,269.9,105914
415,COLDEX,352,CONGELADORES,ESPECIALISTA,CAJAMARCA,CAJABAMBA,14/01/2018,LINEA BLANCA,31940973,SIN MALL,2,TIENDAS EFE,1461.19,106549
454,HISENSE,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SANTA ANITA,13/01/2019,ELECTRONICA,31754620,MALL AVENTURA SANTA ANITA,2,RIPLEY,999,105021
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,LA LIBERTAD,VIRU,4/02/2018,LINEA BLANCA,32024874,SIN MALL,1,TIENDAS EFE,1329.05,106686
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,6/01/2019,PEDS,32211092,SIN MALL,7,PLAZA VEA,49.9,105179
431,HP,355,LAPTOPS,HIPERMERCADO,LIMA METROPOLITANA,SANTA ANITA,27/01/2019,COMPUTO,31373315,MALL AVENTURA SANTA ANITA,1,TOTTUS,1699,106670
418,MABE,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,PUENTE PIEDRA,11/02/2018,LINEA BLANCA,32434759,SIN MALL,1,GALLO MAS GALLO,1768.82,106431
448,SONY,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,ICA,CHINCHA,20/01/2019,ELECTRONICA,31681573,SIN MALL,1,ELEKTRA,119,105262
384,OSTER,361,LICUADORAS,ESPECIALISTA,TRUJILLO,TRUJILLO,10/02/2019,PEDS,32059660,SIN MALL,2,CURACAO,304.96,106396
419,SAMSUNG,336,TV,ESPECIALISTA,JUNIN,LA MERCED,17/02/2019,ELECTRONICA,32093586,SIN MALL,1,TIENDAS EFE,2712.73,105943
432,LENOVO,357,PC,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,28/01/2018,COMPUTO,31361154,SIN MALL,1,TOTTUS,999,105526
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,CUSCO,QUILLABAMBA,14/01/2018,LINEA BLANCA,32451887,SIN MALL,1,GALLO MAS GALLO,2004.82,105654
419,SAMSUNG,336,TV,ESPECIALISTA,PIURA,TALARA,10/02/2019,ELECTRONICA,32057359,SIN MALL,1,CURACAO,2999.01,105364
416,INDURAMA,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,NORTE CHICO,HUACHO,17/02/2019,LINEA BLANCA,32495398,SIN MALL,2,ESTILOS,1071.53,106321
416,INDURAMA,349,MICROONDAS,ESPECIALISTA,SAN MARTIN,MOYOBAMBA,4/02/2018,LINEA BLANCA,32027022,SIN MALL,1,TIENDAS EFE,223.08,105371
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,SUR CHICO,CAÑETE,13/01/2019,ELECTRONICA,31524485,SIN MALL,2,FALABELLA,1399,105361
387,PRACTIKA,372,HERVIDORES,HIPERMERCADO,AREQUIPA,AREQUIPA,11/02/2018,PEDS,31413143,MALL PLAZA AREQUIPA,2,TOTTUS,32.19,106026
419,SAMSUNG,336,TV,HIPERMERCADO,ICA,ICA,10/02/2019,ELECTRONICA,31243261,EL QUINDE ICA,1,METRO,998.98,106800
415,COLDEX,352,CONGELADORES,ESPECIALISTA,LIMA METROPOLITANA,CHORRILLOS,21/01/2018,LINEA BLANCA,31966903,SIN MALL,6,CURACAO,1151.24,106651
435,HYUNDAI,346,REFRIGERADORES,ESPECIALISTA,ANCASH,CHIMBOTE,3/02/2019,LINEA BLANCA,32032544,SIN MALL,1,CURACAO,1499,106271
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,11/02/2018,ELECTRONICA,32330177,SIN MALL,1,PLAZA VEA,299,106023
386,PHILIPS,337,AUDIO HOME SYS.,HIPERMERCADO,PUNO,PUNO,14/01/2018,ELECTRONICA,32226924,SIN MALL,0,PLAZA VEA,0,105382
416,INDURAMA,348,COCINAS,ESPECIALISTA,TRUJILLO,TRUJILLO,6/01/2019,LINEA BLANCA,31927534,SIN MALL,2,TIENDAS EFE,1395.53,106063
419,SAMSUNG,336,TV,ESPECIALISTA,CUSCO,CUSCO,18/02/2018,ELECTRONICA,32083111,SIN MALL,8,TIENDAS EFE,1381.52,105524
384,OSTER,361,LICUADORAS,HIPERMERCADO,CALLAO,CALLAO,18/02/2018,PEDS,31429526,SIN MALL,1,TOTTUS,399,106810
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CHORRILLOS,4/02/2018,ELECTRONICA,31794806,PLAZA LIMA SUR,1,RIPLEY,8999,105592
431,HP,357,PC,HIPERMERCADO,LIMA METROPOLITANA,SANTA ANITA,6/01/2019,COMPUTO,31304560,MALL AVENTURA SANTA ANITA,1,TOTTUS,1699,105283
448,SONY,379,COMPACT CAMARAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,20/01/2019,FOTO,31774088,PLAZA NORTE,1,RIPLEY,898.99,106040
448,SONY,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CERCADO DE LIMA,7/01/2018,ELECTRONICA,31496364,SIN MALL,1,FALABELLA,1299,106644
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,18/02/2018,COMPUTO,31826848,JOCKEY PLAZA,1,RIPLEY,2599,106956
419,SAMSUNG,336,TV,ESPECIALISTA,CUSCO,URUBAMBA,14/01/2018,ELECTRONICA,32452037,SIN MALL,1,GALLO MAS GALLO,2476.82,106021
413,ELECTROLUX,346,REFRIGERADORES,ESPECIALISTA,TUMBES,TUMBES,18/02/2018,LINEA BLANCA,32077398,SIN MALL,1,TIENDAS EFE,749.01,105158
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN BORJA,27/01/2019,LINEA BLANCA,32164384,REAL PLAZA PRIMAVERA,1,OECHSLE,249,106611
419,SAMSUNG,336,TV,ESPECIALISTA,APURIMAC,ABANCAY,20/01/2019,ELECTRONICA,32457714,SIN MALL,1,GALLO MAS GALLO,942.82,105635
383,IMACO,364,PLANCHAS,ESPECIALISTA,IQUITOS,IQUITOS,18/02/2018,PEDS,32080913,SIN MALL,1,TIENDAS EFE,70.76,106766
417,LG,1018,REPRODUCTORES DE VIDEO,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,3/02/2019,ELECTRONICA,32171884,REAL PLAZA SALAVERRY,1,OECHSLE,239,105544
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,YURIMAGUAS,YURIMAGUAS,11/02/2018,LINEA BLANCA,32048585,SIN MALL,1,CURACAO,1414.82,105800
417,LG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,LA VICTORIA,11/02/2018,ELECTRONICA,31232962,SIN MALL,2,METRO,1599,106664
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,BREÑA,4/02/2018,ELECTRONICA,27892084,LA RAMBLA BRENA,1,PARIS S.A,1749.95,105318
419,SAMSUNG,347,LAVADORAS,ESPECIALISTA,ICA,ICA,21/01/2018,LINEA BLANCA,31884606,SIN MALL,1,MARCIMEX,1248.99,106141
431,HP,360,MULTIFUNCIONAL,TIENDA DEPARTAMENTAL,PIURA,PIURA,27/01/2019,COMPUTO,31566332,SIN MALL,1,FALABELLA,599,106908
383,IMACO,372,HERVIDORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,13/01/2019,PEDS,32155392,MALL DEL SUR,2,OECHSLE,79.23,105629
396,TAURUS,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,3/02/2019,PEDS,31229821,SIN MALL,1,WONG,111.93,106634
419,SAMSUNG,336,TV,ESPECIALISTA,PIURA,TALARA,20/01/2019,ELECTRONICA,31981598,SIN MALL,1,TIENDAS EFE,1603.8,106423
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,17/02/2019,LINEA BLANCA,32369671,SIN MALL,1,PLAZA VEA,1699,106226
384,OSTER,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,ASIA,20/01/2019,PEDS,31200798,BOULEVARD DE ASIA,2,WONG,138.98,105851
417,LG,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,LIMA METROPOLITANA,LINCE,20/01/2019,ELECTRONICA,32269401,CC RISSO,1,PLAZA VEA,249,106123
385,PANASONIC,336,TV,ESPECIALISTA,LIMA METROPOLITANA,ATE,11/02/2018,ELECTRONICA,32433258,SIN MALL,1,GALLO MAS GALLO,1414.82,105618
432,LENOVO,357,PC,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,14/01/2018,COMPUTO,31742999,JOCKEY PLAZA,1,RIPLEY,2599,105432
384,OSTER,346,REFRIGERADORES,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,10/02/2019,LINEA BLANCA,31416990,OPEN PLAZA ATOCONGO,1,TOTTUS,499,106943
419,SAMSUNG,1018,REPRODUCTORES DE VIDEO,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,17/02/2019,ELECTRONICA,31621998,SIN MALL,79,FALABELLA,149,105975
419,SAMSUNG,336,TV,ESPECIALISTA,PIURA,SULLANA,13/01/2019,ELECTRONICA,31882466,SIN MALL,1,MARCIMEX,2199,106138
417,LG,346,REFRIGERADORES,ESPECIALISTA,PIURA,TALARA,27/01/2019,LINEA BLANCA,32009226,SIN MALL,1,TIENDAS EFE,1366.81,105588
417,LG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,ATE,20/01/2019,ELECTRONICA,32264899,SIN MALL,1,PLAZA VEA,1999,106651
444,EPSON,360,MULTIFUNCIONAL,TIENDA DEPARTAMENTAL,HUANUCO,HUANUCO,7/01/2018,COMPUTO,31499642,OPEN PLAZA HUANUCO,1,FALABELLA,951.73,106435
418,MABE,346,REFRIGERADORES,ESPECIALISTA,PIURA,LA UNION,7/01/2018,LINEA BLANCA,31913337,SIN MALL,1,TIENDAS EFE,1234.06,106096
416,INDURAMA,352,CONGELADORES,ESPECIALISTA,ANCASH,CHIMBOTE,6/01/2019,LINEA BLANCA,31111000,SIN MALL,3,CARSA,2413.95,105528
